#Siri went down for a little while last night. Come on @apple! Get your shit together on this launch!,neg
Hey parents!Did you know about the free tools from #Microsoft that help keep your kids safe online?Live Family Safety http://t.co/5pk1et6r,pos
Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to hide a body lolol,pos
RT @JolieeSharmeda #twitter be fucking up,neg
Screened by RepRisk – #Microsoft will undergo trial for its alleged anti-competitive practices @Microsoft,neg
I like #twitter,pos
"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w",pos
Ok @iTunesMusic idk wth is up but after syncing my phone my album art is out of order! WTF @Apple!,neg
Can't wait for Ice Cream Sandwich. http://t.co/RtDzjq2U #android #google,pos
"I hate you @apple for not sending Toledo,oh @bestbuy any @iPhone for @verizon even after I pre ordered!!!",neg
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space,pos
"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac",pos
"RT @ItalianJoya: i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",neg
[WebProNews Finance] #Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/ItdkLRry,neg
WP7 is getting there: #Microsoft Claws Back to Smartphone Relevance: Rich Jaroslovsky - Bloomberg http://t.co/JIMML4RC via @BloombergNews,pos
@albertmal88 remember @apple is evil. #icloud entering the #dropbox market,neg
#Twitter is Fawkin up!!!,neg
#Yahoo Revenue Drop Attributed to #Microsoft Deal http://t.co/yRcKQeIs,neg
"hahaha integrated data usage manager... in sucha brilliant way, sleek design, superb and I'm only watching videos LOL #Google",pos
@apple my iPhone is charging very slowly!!!!!,neg
"RT @VanillaLatte_xD: #omfg .. #Twitter , Why fxck up ? I wanna see my Retweets ""/",neg
#twitter app also doesn't show me the conversation when I touch a tweet.,neg
#google + #motorola + #verizon = perfect combination! &lt;3,pos
"RT @guardiantech: How #Apple eclipsed #Microsoft http://t.co/GK6YjTFY &lt;- Microsoft's future is in the corporate world, not consumer",neg
RT @EA_Jorge: I'm on day 80-something of my Xbox LIVE acct being hacked. This is worse than PSN hack. Will I ever get it back? #Microsof ...,neg
another android demo #fail! #google,neg
@jowyang it's difficult to pass up #google+ considering the social seo benefits of google+ vs facebook,pos
New Galaxy Nexus: OS Improvements -  Built on Ice Cream Sandwich version of Android #nexus #samsung #google #android bit.ly/nEJbyE,pos
What I think about #AndroidIceCreamSandwich ? Thats the most delicious piece of sandwich ever. Get me it real fast #GOOGLE !,pos
#Google has done it again ..... #IceCream Sandwich,pos
Well @apple seems 2b screwing #iphone 4s resellars. They still dont have 4s. Yet were promised. Similar 2 Ma Bell's monopolistic prctices?,neg
"Installing .NET framework, this might take very many years. Come back when your unborn child is in college. #microsoft",neg
RT @ahhfuckitsguss: #twitter can be so useful on letting out your feeling when you cant in the real world .,pos
"Alright, well #Apple just got its ass kicked in the face by #Google so hard with its new Googles #Nexus phone. It will be brilliant.",pos
#Twitter TEAMO♥ Chao!,pos
"@ford should have teamed up with @Apple instead of @microsoft to make this SYNC system in my new focus. 
Car is sweet SYNC is #EpicFail",neg
Watching the Android announcement from Google and Samsung. IceCream Sandwich looks really interesting. http://t.co/oeZK9iV1 #google #android,pos
Man #Twitter Is Gettin #BORING,neg
*singing*! everytime  I  try  to leave something keeps  pulling me  back  (me  back) telling me  I  need  #Twitter & all that. lol  (:,pos
@apple I committed to your cloud storage iDisk and now it's raining :-( so soon no more iDisk.  Any plans for a new service for storage?,neg
Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google,neg
Hey parents! Did you know about the free tools from #Microsoft that help keep your kids safe online? Live Family Safety http://t.co/muuWbGPn,pos
@ZackSiezmagraff A few people are reporting #twitter retweets not working. Probably a technical problem.,neg
I'm suspecting @Apple timed the health-decline of my iPhone 4 perfectly with the iPhone 4s release... My battery is seriously ailing.,neg
"@apple, why is it every time there is iOS software update my iPad goes dead and I need to totally restore? #fail",neg
"System.IO.File.Delete - You lie! You didn't delete my file, and you didn't throw an exception. WTF!? #microsoft #net",neg
"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k",neg
"@Licia0321 Damn what the hell, I think my #Twitter might need a damn #Exorcist!!",neg
By far the worst experience upgrading out of any version of iOS @apple #iOS5,neg
#Microsoft #Opens The Door To Two #Spanish #Entrepreneurs With #Medical #Project ! http://t.co/c97sNizT,pos
Windows Runtime and .NET: Better Together http://t.co/z7BBJ1xU #dotnet #dev #WinRT #microsoft,pos
#iOs5 is nice and as it had to be ! Thanks @Apple,pos
"Is the sound of compliments that sound
more like obituaries #microsoft",neg
#ics shutter speed is insane! Wow! Two thumbs up #google,pos
RT @MattMarcheski: @AlexMufferi #twitter&gt;facebook,pos
"""@SamsungMobileCA: Raise your hand if you now want an #Android4 #IceCreamSandwich powered #GALAXYNexus phone! #Google #Samsung""-I do!",pos
Wow! RT @dalmaer: WebGL infinite bookcase UI http://t.co/aijYsfHO #google,pos
@apple PLEASE FIX #Siri!!!! She can't connect to your network!!!!!!!,neg
but seriously @apple finance me a damn phone you greedy bastards! OR Santa...get your jolly ass in gear and get us a 4S - white plz,neg
OMG @apple WHY THE FUCK DID YOU DELETE ALL MY MUSIC YOU DICKS,neg
Using my awsome iPad... I love it. I love my MacBook too and my iPod. It's all amazing! I love @apple,pos
Updated live wallpaper. Virtual buttons that disappear when you are in full screen mode. More awesome widgets. #Android #Google,pos
90 minutes after being at 100% my iPhone 4 (post #ios5 upgrade) has lost 40% of its charge and the @apple store folks are out of ideas.,neg
Why is the new @apple iPhone OS duplicating all my iCal events? There's 2 of everything. How do I fix it? (tried turning iCloud off),neg
That was a good one(commercial). #microsoft,pos
"i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!",neg
"RT @sander_koers: #Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/OySZmjVi #in",neg
Gotta say the @Apple itouch iphone shuffle etc.. sound quality is AWFUL.. painfully crap. Its been a downgrade from @Sony sound quality wise,neg
"My 3 biggest obsessions: #twitter, #dancemoms, and #desperatehousewives. &lt;3",pos
How #Apple eclipsed #Microsoft http://t.co/dL9CRCZy,neg
"RT @Mrgareth: ""Top Three 'playing nice' scores were #Google, #Salesforce and #Xero"" in @itnews_au ""Which #Clouds Play Nice"" report: http ...",pos
If you didn't know - Free #Microsoft #HTML5 @Webcamps on West Coast MountainView Redmond Portland check them out  http://t.co/L86OWQRE,pos
#Microsoft #Cloud Microsoft offers students free access to its technologies to improve employability: Dubbe... http://t.co/rGBHHUQP #TCN,pos
"Finally got my iPhone 4S, thanks @Apple. Stupid @att. Learned my lesson.",pos
wow - #Microsoft tech turns your body into a touchscreen http://t.co/5hVBC5Bm via @PSFK,pos
"Seemingly endless loop of calls to @apple, @ups, @verizonwireless to investigate my missing #iphone4s. #crankywithnophone",neg
"RT @MattyRiesz: @kathrynyee You were right, an iPhone is a must have. #addicted {WELCOME TO THE @APPLE CLUB}",pos
Welcome Skype to the #Microsoft family. We can do amazing things together. http://t.co/YKCHtu8h #welcomeskype,pos
RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,pos
RT @TreyHob21: #twitter gives everyone that voice that they believe should be heard by people... unlike real life... lol,pos
Hell yes!!! Got my contacts back!!  Thanks @apple,pos
"“@philipgrey: dear @apple, why you gotta go change the way &lt;input type=""number""&gt; is handled out of the blue?”",neg
#Twitter &gt; #Facebook,pos
Well @apple fixed my #ios5 battery drain problem with a replacement iPhone 4 -- it's working like a champ now,pos
"Hey @apple why can't I share a reminder list from my iPhone?
Also why can't I login to the iCloud webpage to modify sharing from my phone?",neg
New calendar app with pinch to zoom capabilities. Far superior to the current one! #Google #Android #ICS,pos
S/O to @apple for replacing my phone for free,pos
As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad,neg
Thank you @apple for making my iPad 2 feel like new again with your new iOS 5!,pos
"Wtf is a tweet , sounds like tha dam cartoon network #tweeted #tweeter #twitter #twitterer",neg
Microsoft Stores offer up free Windows Phone 7 devices #microsoft #microsoftstores http://t.co/BpFKyd1O,pos
New Galaxy Nexus: Video looks awesome! #nexus #samsung #google #android bit.ly/nEJbyE,pos
I need to get off #twitter,neg
But fb still sucks &amp; #twitter beats it anyday!,pos
Love the #Microsoft campus!  Love the feeling of the mixer building.  Thanks #vslive bringing the conference here!,pos
Not a #Microsoft fan but this is cool. Video: Turn any surface into a #touchscreen http://t.co/yy1hNrbQ,pos
I'm OVER people bitching about the #iPhone4S... I think it's the smartest phone I've ever had and I'm very happy.   :)  Way to go @Apple!,pos
#Twitter &lt;33333,pos
Beam me up #Microsoft! Microsoft has #holoDesk research project: http://t.co/KlMgkh5V,pos
Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discussion! http://t.co/DFFkvnSJ,neg
"@samsung, @apple, you do realise you're just really pissing off the customer base AS WELL AS looking petty.",neg
#Kinect Makes Learning Playful with Help from #SesameStreet and #NationalGeographic #education #microsoft http://t.co/E5uhka8F,pos
@apple u guys are gay,neg
"If #Google don't fix pinch-zoom on #Android 2.3.6 soon, I might have to leave the fold and go #CyanogenMod",neg
I'm loving this new IOS5 update :) @apple,pos
FUCK YOU @apple DIE IN A FUCKING BLAZE INFERNO.,neg
RT @bmann Awesome! @TommyLee is moving to #Vancouver as Dev Evangelist for #Microsoft - we finally get a local,pos
yumyumyum...I want Ice Cream Sandwich... #google #android,pos
"#Google Apps vs. #Microsoft #Office 365: ""it is clear that Google Apps should be the top choice"" http://t.co/KDTD4zRe",neg
Very nice trivia game by #Google. Helps you use their search better http://t.co/ikN087ZE,pos
"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness",pos
"With the new #Google #Android 4.0 Ice-Cream Sandwich, you can take Panorama picture right Out-of-the-Box... SWEET!",pos
RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f,neg
Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google,neg
"@apple, your update server has been timing out for a week. i had to force a restore w/the new #iOS5 software. lost all my stuff. thanks!",neg
"Disappointing visual merchandising, @apple. Simple, but lacks elegance. And sequence doesn't even tell us about #Siri. http://t.co/XV2q3gfi",neg
"#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is ""A Pleasure"" To Read http://t.co/DJsp2G5B #DhilipSiva",pos
Impressive service @apple genius bar metro centre. Power cable replaced free n booked in for screen replacement for free :- D,pos
Houston we have a problem!! My iPad has been restoring for 12+ hours after installing @apple IOS5. This can't be right....,neg
Galaxy Nexus = #Google #Android #Samsung - the dream team! :) http://t.co/R5juJSBr,pos
I can't wait to get the new #Galaxy #Nexus with #IceCreamSandwich... best yet it supports my #Google Wallet http://t.co/bqMuHxkK via @cnet,pos
I don't really like Siri's voice. Perhaps @apple can get Star Wars voices just like @garmin http://t.co/pSUJg9pN,neg
"Dear @Apple, how convenient/handy/thoughtful/smart that after iPhone #ios5 update you're apps won't work anymore! (none!!!) :( #gr%\mbl^.%)",neg
#Twitter is interesting 24hrs a day. #Facebook is interesing 2hrs a day.,pos
"RT @Jewelz2611 @mashable @apple, iphones r 2 expensive. Most went w/ htc/galaxy. No customer loyalty w/phone comp..",neg
i love my background!! #twitter,pos
"Introducing Galaxy Nexus. Simple, beautiful, beyond smart http://t.co/qaMj3MeR #android #ICS #google #samsung",pos
My 100 tweet goes to #twitter . Thanks for providing me with another way of keeping me busy during school!,pos
why the fuck dose my phone decide its just ganna freeze every time i try to update it so fucking sick of @apple,neg
"@BrianCrockerJr yeah, it shows. glad you have #twitter :)",pos
Icecream Sandwich looking good so far. #android #google,pos
"GAH. @apple iOS 5 opens text messages painfully slow, on top of 3 restore attempts 2 succeed. Early adopterness gets better of me.",neg
Just downloaded IOS 5. It's better than I expected! #thankyou @apple,pos
Sweet Ice Cream Sandwich RT @Pocketlint Google Android 4.0 Ice Cream Sandwich officially detailed #google #ics http://t.co/iUY0DF5S,pos
Lies @apple. the battery on this new iPhone4S is definitely not any better.,neg
Had issues with #Siri reaching network today. Too many uses or my signal? @apple,neg
Dear @apple: Why did all my PDFs and ePub files disappear from ibooks in my iPhone post ios5 upgrade? This hurts. #3GS #needsomethingtoread,neg
I made a reservation and yet I still have to wait in line. Humpt! Oh @apple (@ Apple Store w/ 2 others) http://t.co/JZmVBdNm,neg
Smashed yet another #iPhone screen. When are @apple gonna make the phone more durable!!! Tired of fixing it myself!!!,neg
"ugh! @apple, you’re reservation page for the iPhone is NOT working.",neg
Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,pos
. if u need me just text me o wait u i wont get it cuz @apple fucks me every time #fuckingpissed,neg
RT @shagorikah: Telegraph reports that the biggest threat to #facebook is its power users have shifted to #twitter or #google+ http://t. ...,pos
Interesting read - How #Apple eclipsed #Microsoft http://t.co/hFWpbMY6 via @guardian (cc: @elcheicon),neg
"Thanks to @Apple Covent Garden #GeniusBar for replacing my MacBook keyboard/cracked wristpad during my lunch break today, out of warranty.",pos
Wow the Genius Bar Reservation Line @Apple is ridic right now - ___- I am not amused. #ugh,neg
"@FishMama: If you made a purchase, just wait for the @apple survey! hate going b/c of the bad #custserv",neg
i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX,pos
Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),pos
This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,pos
"Seriously - I have absolutely no offing clue what @Apple means by ""authorization"", nor how to do it.",neg
"@Anas_Monaffal LOL , i do both .. and for sure #Microsoft #DotNet is perfect, simple o ay 7aja ;) .. but sorry I HATE WINDOWS PHONES :P",neg
Gotta love #Twitter - shit goes round the World like lightning-on-speed...,pos
"@apple If you want to know what customers think dont send updates with the ""noreply"" return address. Who invented that anyway. #useless",neg
When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,pos
WOW the new #Google #Nexus is just beautiful. totally gonna boost google's market share in the smart phone market.,pos
... I think I should work for #MelaleucaTheWellnessCompany ... Probably the best company to work for .. oh and #Google,pos
RT @RedDeerSteph: @Joelplane @apple I hear you! I've had trouble with my 3 & now 4. I've even turned down brightness. #andshuttingdownru ...,neg
"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone",pos
"RT @JoelBurns: Dear @Apple, it's me again. Thanks for beautiful new iOS features. But I miss some of the old ones. Like making calls & t ...",neg
"In terms of unified communications giants, really surprised to see how underrated #Microsoft is",pos
"My DM's Come in So Fucking Late, Damn #Twitter",neg
"@Apple you're killing me. Excited about iOS5 no longer- tragic battery drain, genius bar wants to replace the battery. Really?",neg
RT @ManelFMartinez: How #Apple eclipsed #Microsoft http://t.co/IJ6XyDp3  #sun rise #in via @guardian,neg
Thank you @apple for your innovations. Exhibit A: Guy playing with Facetime instead of watching game at sports bar. http://t.co/oU7K39ge,pos
I did the best of everyone who failed - Bill Gate #Microsoft,neg
"Also, the #Google problem. @chucktodd: Problem for Santorum's electability argument: the double-digit loss in 2006",neg
Inline keyboard spell check is nice #ICS with native voice dictation. #Android #Google,pos
"@RAD_Software Yes good points about #ERP but unfair assessment in saying ""#SAGE, #SAP and #Microsoft Dynamics, are not delivering""",pos
"Wilth #Accessibility mode on in #SharePoint 2010, it seems that #Workflows sometimes do not start automatically #SP2010 #Workflow #Microsoft",neg
All this talk about about how good #icecreamsandwich looks is making me hungry #google #omnomnomnom,pos
any chance @apple will release good headphones that dont blast music outside the ears? #iphone #ipod its quite obnoxious,neg
There is nothing like sitting in the workshop all day talking to #microsoft and having to talk to them again tomorrow + waiting for parts.,neg
"really digging the #UI of of ""#Quick #Response"" from #Google android great for politely declining calls lol",pos
"Video: #Google wallet, see the wow effect http://t.co/mcW78VtG",pos
"Been on hold with @apple customer service for 25 minutes. Wow, lt's like they're #timewarnercable.",neg
@apple thank you for ruining my 3GS with #iOS5. You've just turned my phone into an utterly useless pile of shit.,neg
Apple + Microsoft...The Difference: How #Apple Eclipsed #Microsoft @PSFK: http://t.co/Rmi8oSMi #brand #brands #marketing #innovation,neg
Suddenly lost all address book on @3GS iPhone. And someone was using my @Apple ID. It all fucked up.,neg
#twitter keeps me company when i can't sleep! (:,pos
@Bla1ze I was referring to #Google & #Icecreamsandwich. It looks amazing. What imo android was missing. I ... http://t.co/rE4nLZgI,pos
@apple  why don't you guys test your upgrades before you put them out. 15 1/2 hrs u guys wasted of my time yesterday. Thanks.,neg
"Me too RT @MohamedG: Exciting day, It's Ice cream Sandwich day ;) #Google #Android",pos
@NoVaTyler @apple Most of mine are gone too! Not recovered after I saved them b4 I upgraded my iPhone! Soooo pissed!,neg
"@apple Wish I could pick month, day, and YEAR when setting a new calendar item on my iPhone. Why hasn't the new iOS fixed this yet?!",neg
#microsoft #SBS 2011 disabling third party software #updates via #gpo,neg
So my iMessage still isn't working! @apple,neg
"Cream on the inside, clean on the outside. Ice Cream phone job. #Google",pos
@Wisconsin_Mommy @Apple I'd totally email the company... I always get great service at our @Apple store!,pos
"RT @leiboaz: Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.",neg
#Microsoft 's latest offering leaves me praying for the Blue Screen of Death. http://t.co/gTqdvfxo #advertising #OhNoNotAgain,neg
@iancollinsuk @apple I like what you did there...!,pos
"#Microsoft, #Adobe lose $13.5bn to piracy: Report http://t.co/wXBC1UUw",neg
"iMessage doesn't show the time a message was sent, annoying @apple",neg
"Dear @Apple Contacts, you are terrible. I just cleaned duplicates for 3 hours and they magically reappeared. Fix it.",neg
"@azee1v1 @apple @umber Proper consolidation, proper syncing, stop losing my PURCHASED items, checkboxes that do what you think they will do.",neg
@apple took my Siri and made it exclusive to iPhone 4S  #SoRude,neg
Interesting bookcase..RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/urxJixCe by @MeghanKel,pos
Dear @Apple: You must let me turn off iCloud to save bandwidth and NOT delete EVERY document on my iPad. That's BULLSHIT!,neg
"Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google",pos
"#Google / #Samsung #Galaxy #Nexus #ICS press release is now done, I'll go back to my regular tweeting intervals now :) I WANT IT!",pos
Only people with names beginning with 'A' are getting mail this week (a la #Microsoft),neg
Ok Hindi keyboard in #iOS5 is something to cheer about.  But @apple  what about  support for 20+ missing Indian languages!? #FAIL,neg
Thank you Steve @apple store 5th av. http://t.co/nSAisriP,pos
@apple give me my apps back!!!,neg
"Unmindful Ballmer, collects half a billion, doesn't say thank you.  http://t.co/lwtpXejo #android #google #microsoft",neg
"…and only the first 23 images in my Photo Roll made it over? Seriously, @apple, how did you fuck this up so much?",neg
RT @InformationWeek: Reader 'Tronman' compares #SteveBallmer to an albatross around #Microsoft's neck.  Do you agree?  Join the discu...,neg
"BOO to no GoogleMusic news, US carrier news, or price points. #google #ICS #android",neg
Is it me or does my #iPhone run slower since the #iOS 5 update? @apple @Verizon,neg
Great time to be a family? #Microsoft #advertising enrages me. Again. http://t.co/pYT7vKRP,neg
#Twitter is hella coo... like farreal i love twitter.,pos
The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android,neg
"#facebook, #Twitter , #spongebob, #nirvana. Great way to spend the night. :D",pos
@twalve @apple you know the issues they have with DST and alarms :p,neg
"I really hate dealing with the brain dead people at the @apple store. For such good products, customer service sucks.",neg
Had ma Ipas not 24 hours an I jailbroke it...now its SHAGGED itunes won't letme restore it @apple SYM!!!!,neg
need @apple help!! installing new ios on #iphone4 and am stuck on the Find My iPhone screen :( i keep clicking next but it doesn't work,neg
I love Ice Cream Sandwich :) #Android #Google #Samsung,pos
Wow. iCloud's mail is down. 1st the iOS 5 upgrade issues and now this. I really hope this isn't @apple without Steve Jobs.,neg
What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable.,neg
WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT,neg
iPads Replace Bound Playbooks on Some N.F.L. Teams http://t.co/2UXAWKwf @apple @nytimes,pos
#Google's #Nexus really i wanna it now #Awesome,pos
"Why is #Google advertising Adwords Express on #Bing? Hmmm, I know Ballmer is happy :-D. #Google, your already a monopoly.",neg
#Yahoo up 4 sale - again! Yrs back #Microsoft almost bought it & now glad it didn't. This could b deal of the year that dosent happen!,pos
@Apple can suck my dick gotta restore my ipad #annoyed,neg
should be studying/ doing work but no I'm hold with @apple HURRY THE FUCK UP! #nopatience,neg
One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),pos
Very nice trivia game by #Google. Helps you use their search better http://t.co/c5Tu3dZK #fb,pos
RT @YashasJoshi: #android 4.0!!  Ice Cream Sandwich will now make all other smartphone operating systems look outdated.  #Androidbeam Wo ...,pos
"Oh, @apple. Steve obviously had nothing to do with iPhoto, as it's the perfect opposite of 'insanely great'. Get it fixed, please.",neg
I so wish that #SteveBallmer from #Microsoft would have to swallow his words about #Yahoo: http://t.co/XSJGIfop,neg
"The fact that #Microsoft are using a #QRCode alongside one of their colour code shows the format is failing, opinions? http://t.co/BlhHGOpo",neg
@Twitter CEO points to @Apple as 'corporate mentor' as @iOS signups triple http://t.co/GCY8iphN,pos
"RT @FuckingShinez: #Twitter = #Dead ""this is why im never on it now""",neg
"Wow, worst @apple customer service experience ever. Arrogant and inept. Bad combo, Biltmore Apple store.",neg
This Data Usage feature looks amazing on ICS. #android #samsung #google #GALAXYNexus,pos
@Apple can't send me an iPhone preordered 1hr after launching but they cans send 5 or 10 to all the jackasses who want to shoot or blend 'em,neg
"I gave a try to Windows 8 Dev. Preview and it was good but the UI is way too messy right now, waiting for the Beta #microsoft #windows8",neg
"Apples to oranges maybe, but #Twitter is way more engaging than #FB. Content vs. Stalkerismo",pos
"@apple, 
No, I won't wait until thursday for an available appointment just so a 'genius' can tell me I'm shit out of luck. #now",neg
"http://t.co/zBLtZ5MW German Federal #Trojan's got a BigBrother. #Gov spying on its people, #Microsoft's 32bit/64bit #Windows is target",neg
"iphone users i reaaly feel sorry for you after i saw ice-cream sandwich #Android today, #Google #apple #Android #iPhone",pos
@Apple: Siri is amazing!!! I'm in love!,pos
There are too many #google services that do not work when you are a #googleapps user. #googleplus above all + profiles + #plusone,neg
Thoughts on Android 4.0 #ICS? Excited to play with the new features. #android #google,pos
"@Apple your service experience is really fucking slipping (except for cute, eyelash batting girlies). (@ Apple Store) http://t.co/dOHDEnMg",neg
"""Yeh behatreen samay hay parivar honeka"" says the #microsoft #ad in hindi. Preaching family values to indians? Get a local ad agency guys",neg
"Oh yes, and now - The Android Beam! Alright, I made the right decision to be on Team #Google, Team #Android!",pos
This. RT @bonkoif Looks like @Apple did not appropriately project the resources needed for Siri. Not very reliable,neg
@betweensundays Ah! Yeah...should be an option...hopefully @apple figures that out. Thx,neg
I hate my @apple computer.  Thats 3500 dollars down the drain.,neg
Ice cream Sandwich looks awesome #Google #ICS.,pos
Having major battery drain issue since updating iPhone 4 to iOS 5.  Anyone else? @AppStore @iPhone @apple,neg
"Boy, could @apple make it any harder to put my purchased music from the cloud on to my new macbook pro? ""You must authorize this computer…""",neg
Fuck #microsoft i love them to death but that red ring and no free xboxlive is killing me. #Sony all day :-\,neg
Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously.,neg
"The new Nexus looks good! UI feel a bit confusing but I guess Android users are ok with that! Now, try it :) #Google #android #nexusprime",pos
#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars,neg
I cannot wait for a new #ICS phone!!! #Google #android,pos
Comp crash #Microsoft :/ Wouldn't get this with an iMac -__-,neg
So much garbage. #Twitter,neg
"Absolutely loving the ARC mouse, courtesy of the one and only @gregulator0. #inspired #microsoft",pos
Why is #Google whoring for SAMSUNG? #ICS,neg
Total chaos at @apple store regent street. Like an Ethiopian feeding station. Can't believe this is same co. that makes all that cool shit.,neg
@apple battery life suck on iOS 5,neg
"@chascouponmom @apple I get they are busy w/ the new phone, but I just wanted to buy a stylus. they made me wait forever outside & never",neg
New Galaxy Nexus: OS Improvements -  Stacks & Scrolling introduced for widgets  for richer content #samsung #google #android bit.ly/nEJbyE,pos
Cant build a website. Get a #Google website #Free ! http://t.co/7qUy4uOU,pos
@Blackberry & @Facebook U R really about to make me throw this @Blackberry in the trash an get an @Apple iPhone! @Facebook upload issues!,pos
Love @apple downloads. 4 hours and i-pad now wonky! #ripstevejobs #thenonsensepersists #neednewipadguide #fatfuckingchance,neg
RT @JamaicanIdler: Lmao I think @apple is onto something magical! I am DYING!!! haha. Siri suggested where to find whores and where to h ...,pos
#excellent #AngryBirds #Google #Chrome #Commercial 1080p HD http://t.co/LLsLrxFM via @youtube,pos
@Steelo254 yea! I pre-order through @apple and they sorry too just like #AT&T,neg
Why I love #Microsoft &gt; Microsoft hosting Kids TechFest to encourage careers in tech  http://t.co/fmzFWgYv #babygeeks via @Techflash,pos
Pretty big deal from #Samsung and #Google def can't wait to get my hands on the #GalaxyNexus and #ICS,pos
@PrJusto Don't question the @Apple they will remember your dissent!,neg
#Google Me!!!!!!!!,pos
@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??,neg
"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",pos
"shit, shit, shit. IOS5 update ate all my apps, data and media just like @apple said it would. This is going to take some time to rebuild.",neg
Like @apple da fuck is this shit?  http://t.co/nb4DHlSg,neg
@apple by far the best iPod and first time iPhone ever.... Good job guys,pos
RT @RespectMaSwagg: #ThingsWeAllLove ----&gt;&gt; #Google,pos
Six PowerPoint Nightmares (and How to Fix Them) http://t.co/JsQ96NuQ #powerpoint #microsoft #presentations,neg
This is kind of really creepy: Use your search engine the same way as @MileyCyrus would http://t.co/a050TG4L . . . #Microsoft,neg
"I am so done with @Att and @apple 's profitering and lack of customer service, so fucking down with both!!!",neg
RT @SawyerHartman: I FU*KING LOVE YOU @APPLE this phone is the best thing ever !! SIRI = BEST THING EVER MADE,pos
I've pretty much abandoned Facebook for Twitter. #twitter'slegit,pos
#Twitter got DEAD as fuck all of a sudden!!!,neg
"Restored my iPhone. STILL NO TEXTS. DEAR @APPLE Y NO LOVE, Y RESTRICTIONS ON MY SMS?  Y NO TEXTS.... #iOS5 #iOS5atemydingo",neg
RT @herahussain: @RickySinghPT got a new backside for my eye phone! V impressed with @apple,pos
if @apple does not resolve the #Siri network issues they will need to rename a great product to Sorri - Who else is having issues?,neg
@apple is there a problem with iOS 5 that is preventing audio apps and audio functions from operating properly? I keep losing sound.,neg
oh and prolly ganna be late to work bc @apple has screwed me and my phone has my only alarm on it,neg
Youtube video views are still not updating properly. #google #youtube #fail,neg
1st impressions  of #iOS5- Disappointed w upgrade restore. Lot of apps & folders missing @apple do  how much time went in2 orging it? #fail,neg
"@jane73 @Gazmaz hopefully it's a small bug @Apple must be fixing it. RIGHT  APPLE }:0( 
#itjustworks",neg
anyone else stuck in duped calendar/mail/battery sucking @apple hell? #iCloud and #OSX Lion are a disappointment,neg
Time to go get my iPhone 4s.  Looking forward to sticking it to the man by no longer paying for most texts.  Thanks @apple.,pos
So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!,pos
RT@jeffbullas Twitters impressive numbers  http://t.co/VJRSsfYn #Twitter #SMM #SocialMedia,pos
